"JASID","自治体コード","遺跡名","時代","緯度","経度","草創期","早期","前期","中期","後期","晩期"
1321902200,13219,"宿屋敷西遺跡","[縄文時代（中期）][古墳時代][奈良時代][近世]",35.63543563,139.5809614,0,0,0,1,0,0
1321902900,13219,"古屋敷・相之原遺跡","[縄文時代（草創期・中期～後期）][弥生時代][古墳時代][奈良時代][平安時代][近世]",35.62996028,139.5904667,1,0,0,1,1,0
1321903600,13219,"寺前東遺跡","[縄文時代（早期～前期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]",35.62964658,139.5796233,0,1,1,0,0,1
1321904000,13219,"田中・寺前遺跡","[縄文時代（中期）][古墳時代][奈良時代][平安時代][中世][近世]",35.63116728,139.5750064,0,0,0,1,0,0
1321904201,13219,"弁財天池遺跡","[旧石器時代][縄文時代（中期～後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世][近世]",35.63310663,139.575899,0,0,0,1,1,0
1321904300,13219,"和泉駄倉遺跡","[縄文時代（中期～後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][近世]",35.6316277,139.5794181,0,0,0,1,1,0
1321904401,13219,"駄倉塚古墳","[縄文時代（中期）][古墳時代][中世][近世]",35.63406932,139.5778903,0,0,0,1,0,0
1321904500,13219,"東塚遺跡","[縄文時代（中期）][奈良時代][平安時代]",35.63500744,139.5766532,0,0,0,1,0,0
1321905000,13219,"経塚遺跡","[縄文時代（中期）][古墳時代][奈良時代][平安時代]［中世］[近世]",35.63372052,139.574354,0,0,0,1,0,0
1321905400,13219,"橋場遺跡","[縄文時代（中期）][古墳時代][近世]",35.632286,139.569778,0,0,0,1,0,0
1321905600,13219,"宮前遺跡","[縄文時代（中期）][弥生時代][古墳時代][奈良時代][近世]",35.63620392,139.570732,0,0,0,1,0,0
1321905900,13219,"松原遺跡","[縄文時代（中期）][古墳時代][奈良時代][平安時代][近世]",35.63785018,139.5733241,0,0,0,1,0,0
1321906200,13219,"稲荷前遺跡","[縄文時代（中期）][古墳時代][奈良時代][平安時代][近世]",35.64206392,139.5664751,0,0,0,1,0,0
1321906300,13219,"小原遺跡","[縄文時代（中期）][古墳時代][奈良時代][平安時代][近世]",35.63953211,139.5680071,0,0,0,1,0,0
1321906400,13219,"圦上北遺跡","[縄文時代（中期）][古墳時代][奈良時代][近世]",35.63716992,139.5668685,0,0,0,1,0,0
1321906500,13219,"圦上遺跡","[縄文時代（中期～晩期）][弥生時代][古墳時代][奈良時代][中世]",35.63463074,139.5672118,0,0,0,1,1,0
1322300100,13223,"稲荷窪遺跡","[縄文時代（中期）][平安時代]",35.76669671,139.3701925,0,0,0,1,0,0
1322300200,13223,"細田第1遺跡","[縄文時代（中期）]",35.76543267,139.3767285,0,0,0,1,0,0
1322300300,13223,"細田第2遺跡","[縄文時代（早期・中期）]",35.76504266,139.3792691,0,1,0,1,0,1
1322300400,13223,"野山第1遺跡","[縄文時代][古墳時代]",35.76470685,139.3816068,0,0,0,0,0,0
1322300600,13223,"野山第3遺跡","[縄文時代（早期～後期）][古墳時代]",35.76264685,139.3810201,0,1,1,1,1,1
1322300700,13223,"野山第4遺跡","[縄文時代（早期～後期）]",35.76041659,139.3829801,0,1,1,1,1,1
1322300800,13223,"野山第5遺跡","[縄文時代（早期～後期）][弥生時代][古墳時代][奈良時代][平安時代][近世？]",35.76217173,139.3851431,0,1,1,1,1,1
1322301000,13223,"滝の入遺跡","[縄文時代][古墳時代]",35.76086387,139.3805051,0,0,0,0,0,0
1322301100,13223,"八幡山遺跡","[縄文時代（草創期・中期）]",35.75857784,139.3829115,1,0,0,1,0,0
1322301200,13223,"七所神社遺跡","[縄文時代][古墳時代]",35.76105736,139.386173,0,0,0,0,0,0
1322301300,13223,"吉祥山遺跡","[旧石器時代][縄文時代（早期～晩期）][弥生時代（後期）][古墳時代][平安時代]",35.75868928,139.387821,0,1,1,1,1,1
1322301500,13223,"赤堀第2遺跡","[縄文時代（中期）][平安時代]",35.75737985,139.3916328,0,0,0,1,0,0
1322301700,13223,"赤堀第4遺跡","[縄文時代][古墳時代]",35.75946936,139.3896416,0,0,0,0,0,0
1322301800,13223,"屋敷山遺跡","[旧石器時代][縄文時代（草創期～晩期）][弥生時代（後期）][古墳時代][平安時代][中世]",35.75746344,139.3980655,1,1,1,1,1,1
1322301900,13223,"入り遺跡","[縄文時代（中期）]",35.75679478,139.3976536,0,0,0,1,0,0
1322302000,13223,"熊野神社遺跡","[縄文時代]",35.75891217,139.3998165,0,0,0,0,0,0
1322302100,13223,"谷ツ遺跡","[縄文時代（中期）]",35.75969225,139.4029751,0,0,0,1,0,0
1322302200,13223,"鍛冶ヶ谷戸遺跡","[縄文時代（中期）][平安時代]",35.75899575,139.4062023,0,0,0,1,0,0
1322302300,13223,"堂山遺跡","[縄文時代（中期）][平安時代]",35.75476091,139.4020481,0,0,0,1,0,0
1322302400,13223,"向山遺跡","[縄文時代（中期）]",35.75565248,139.4041767,0,0,0,1,0,0
1322302600,13223,"フジ塚遺跡","[縄文時代（中期）][古墳時代]",35.75503952,139.3671539,0,0,0,1,0,0
1322302700,13223,"残堀遺跡","[縄文時代（前期）]",35.7530892,139.3747757,0,0,1,0,0,0
1322302800,13223,"残堀東遺跡","[縄文時代（草創期）]",35.74996859,139.3764236,1,0,0,0,0,0
1322302900,13223,"中久保遺跡","[縄文時代（草創期・中期）]",35.75373003,139.3837364,1,0,0,1,0,0
1322303000,13223,"アタゴ松遺跡","［旧石器時代］[縄文時代][古墳時代]",35.74670853,139.3823414,0,0,0,0,0,0
1322303100,13223,"御伊勢地遺跡","[旧石器時代][縄文時代（中期）]",35.75102738,139.3929157,0,0,0,1,0,0
1322303200,13223,"御伊勢前遺跡","[縄文時代（中期）]",35.74757232,139.394083,0,0,0,1,0,0
1322303300,13223,"久保遺跡","[旧石器時代][縄文時代（草創期・中期）]",35.75286631,139.3993015,1,0,0,1,0,0
1322303400,13223,"念仏塚第1遺跡","[旧石器時代][縄文時代（中期）]",35.7513896,139.4019451,0,0,0,1,0,0
1322303500,13223,"念仏塚第2遺跡","[縄文時代（草創期）]",35.74952278,139.4034557,1,0,0,0,0,0
1322303600,13223,"オカネ塚遺跡","[縄文時代]",35.74676426,139.4080562,0,0,0,0,0,0
1322303800,13223,"後ヶ谷戸遺跡","[縄文時代（中期）][弥生時代（後期）][古墳時代][近世]",35.76496954,139.3727331,0,0,0,1,1,0
1322303900,13223,"赤坂遺跡","[縄文時代（前期～中期）]",35.76796769,139.3786512,0,0,1,1,0,0
1322700100,13227,"精進バケ遺跡","[縄文時代（中期）]",35.76848948,139.299062,0,0,0,1,0,0
1322700200,13227,"林の上遺跡","[縄文時代（中期）]",35.76436658,139.3045895,0,0,0,1,0,0
1322700500,13227,"山根坂上遺跡","[縄文時代（中期～期）]",35.7576718,139.3131593,0,0,0,1,0,0
1322700600,13227,"羽ケ田上遺跡","[縄文時代（中期～後期）]",35.7541613,139.3152879,0,0,0,1,1,0
1322700800,13227,"羽村市№8遺跡","[縄文時代（前期）]",35.75217143,139.3188109,0,0,1,0,0,0
1322700900,13227,"羽村市№9遺跡","[縄文時代（中期）][古墳時代][奈良時代][平安時代]",35.75052753,139.3204245,0,0,0,1,0,0
1322701000,13227,"天王台遺跡","[縄文時代（中期）]",35.76104285,139.3100007,0,0,0,1,0,0
1322701100,13227,"羽ヶ下遺跡","[縄文時代（中期）]",35.76388445,139.3091424,0,0,0,1,0,0
1322800100,13228,"竹の後遺跡","[縄文時代(中期)]",35.72689206,139.1797183,0,0,0,1,0,0
1322800200,13228,"寺岡遺跡","[縄文時代（中期）]",35.73051524,139.1821902,0,0,0,1,0,0
1322800300,13228,"軍道遺跡","[縄文時代（早期～前期）][平安時代]",35.73475137,139.1847995,0,1,1,0,0,1
1322800400,13228,"宇佐岳原遺跡","[縄文時代（早期～中期）]",35.73154642,139.1892283,0,1,0,1,0,1
1322800500,13228,"加茂原遺跡","[縄文時代（中期）]",35.73034802,139.1912539,0,0,0,1,0,0
1322800700,13228,"戸倉オオラッ原遺跡","[縄文時代（中期～後期）]",35.72747735,139.2028926,0,0,0,1,1,0
1322800800,13228,"下宿道上遺跡","[縄文時代]",35.72669696,139.2051928,0,0,0,0,0,0
1322800900,13228,"前畑遺跡","[縄文時代]",35.72767942,139.211982,0,0,0,0,0,0
1322801000,13228,"竹の花遺跡","[縄文時代]",35.727122,139.2138703,0,0,0,0,0,0
1322801100,13228,"西入野遺跡","[縄文時代（前期～中期）]",35.73197144,139.2176469,0,0,1,1,0,0
1322801200,13228,"五日市高校遺跡","[縄文時代（中期～晩期）]",35.72910083,139.2181275,0,0,0,1,0,0
1322801300,13228,"柏原遺跡","[縄文時代（中期）]",35.7227461,139.2185395,0,0,0,1,0,0
1322801400,13228,"五日市中学校遺跡","[縄文時代（中期）]",35.73066156,139.2210801,0,0,0,1,0,0
1322801500,13228,"入野坂遺跡","[縄文時代（中期）][奈良時代]",35.73283539,139.2220414,0,0,0,1,0,0
1322801600,13228,"松原遺跡","[縄文時代（中期）][平安時代]",35.72492015,139.2241357,0,0,0,1,0,0
1322801700,13228,"小机平遺跡","[縄文時代（中期）][中世]",35.73927291,139.2260583,0,0,0,1,0,0
1322801800,13228,"小倉原遺跡","[縄文時代（早期～中期）]",35.73353211,139.2262643,0,1,0,1,0,1
1322801900,13228,"中村遺跡","[縄文時代（早期～後期）][平安時代]",35.7281811,139.2286675,0,1,0,0,1,1
1322802000,13228,"留原遺跡","[縄文時代（中期～後期）][平安時代]",35.72319207,139.2318261,0,0,0,1,1,0
1322802100,13228,"みとうがいど遺跡","[縄文時代（中期～後期）][古墳時代]",35.72781878,139.2341607,0,0,0,1,1,0
1322802300,13228,"天王沢遺跡","[縄文時代（中期）][古墳時代]",35.72296909,139.2363923,0,0,0,1,0,0
1322802400,13228,"橋下遺跡","[縄文時代（中期）]",35.72511525,139.2373536,0,0,0,1,0,0
1322802600,13228,"東平遺跡","[縄文時代（中期～晩期）][古墳時代][平安時代]",35.73311408,139.2434991,0,0,0,1,0,0
1322802900,13228,"前原遺跡","[縄文時代（中期）][平安時代]",35.73202718,139.2477219,0,0,0,1,0,0
1322803000,13228,"網代弁天洞穴遺跡","[縄文時代][弥生時代][平安時代][中世][近世]",35.720572,139.246692,0,0,0,0,0,0
1322803200,13228,"門口遺跡","[縄文時代（中期～後期）][古墳時代][平安時代]",35.72333143,139.2520135,0,0,0,1,1,0
1322803300,13228,"引谷ヶ谷戸遺跡","[縄文時代（早期～中期）][奈良時代][平安時代][中世]",35.72065562,139.2512925,0,1,0,1,0,1
1322803400,13228,"水草木遺跡","[縄文時代（早期～後期）][古墳時代][奈良時代][平安時代][中世][近世]",35.73277965,139.2577813,0,1,0,0,1,1
1322803500,13228,"西峯遺跡","[縄文時代（中期）][古墳時代]",35.72112947,139.2547601,0,0,0,1,0,0
1322803700,13228,"天神東遺跡・静の郷遺跡","[縄文時代（中期）]",35.72422335,139.2655061,0,0,0,1,0,0
1322803800,13228,"坪松A遺跡","[縄文時代（早期～中期）][平安時代]",35.72104585,139.2567513,0,1,0,1,0,1
1322803900,13228,"坪松B遺跡","[縄文時代（早期・中期）][古墳時代][奈良時代][平安時代]",35.72037689,139.2560647,0,1,0,1,0,1
1322804000,13228,"松畑遺跡","[縄文時代（前期～中期）]",35.71934556,139.2570946,0,0,1,1,0,0
1322804100,13228,"儘上遺跡","[縄文時代][中世][近世]",35.72299696,139.2376282,0,0,0,0,0,0
1322804200,13228,"菅生第一遺跡","[縄文時代（前期～後期）][古墳時代]",35.75373129,139.2873744,0,0,1,0,1,0
1322804300,13228,"菅生第二遺跡","[縄文時代（前期）][古墳時代]",35.7515023,139.2879237,0,0,1,0,0,0
1322804400,13228,"菅生第三遺跡","[縄文時代（早期・中期～後期）][古墳時代][平安時代][近世]",35.74553947,139.289812,0,1,0,1,1,1
1322804600,13228,"あきる野市<U+FFFD><U+FFFD>46遺跡","[縄文時代][古墳時代]",35.74245687,139.2947987,0,0,0,0,0,0
1322804800,13228,"羽ヶ田遺跡","[縄文時代（前期～後期）]",35.7409939,139.2984723,0,0,1,0,1,0
1322804900,13228,"北小宮遺跡","[縄文時代（前期～後期）][古墳時代][奈良時代][平安時代]",35.74060377,139.3028325,0,0,1,0,1,0
1322805100,13228,"あきる野市<U+FFFD><U+FFFD>51遺跡","[縄文時代（後期）]",35.73916864,139.3054589,0,0,0,0,1,0
1322805200,13228,"あきる野市<U+FFFD><U+FFFD>52遺跡","[縄文時代（後期）]",35.73751053,139.3060597,0,0,0,0,1,0
1322805300,13228,"あきる野市<U+FFFD><U+FFFD>53遺跡","[縄文時代（前期）]",35.75091892,139.2993199,0,0,1,0,0,0
1322805400,13228,"あきる野市<U+FFFD><U+FFFD>54遺跡","[縄文時代（前期）]",35.74785395,139.3045384,0,0,1,0,0,0
1322805500,13228,"あきる野市<U+FFFD><U+FFFD>55遺跡","[縄文時代（早期）]",35.74905209,139.3084522,0,1,0,0,0,1
1322805600,13228,"あきる野市<U+FFFD><U+FFFD>56遺跡","[縄文時代（早期）]",35.74658613,139.310083,0,1,0,0,0,1
1322805700,13228,"橋場・江里遺跡","[縄文時代（前期）][古墳時代][平安時代]",35.74544368,139.3081947,0,0,1,0,0,0
1322805800,13228,"橋場遺跡","[縄文時代][古墳時代][奈良時代][平安時代]",35.74209984,139.3054825,0,0,0,0,0,0
1322806100,13228,"あきる野市<U+FFFD><U+FFFD>61遺跡","[縄文時代（前期）]",35.74213641,139.3124283,0,0,1,0,0,0
1322806200,13228,"あきる野市<U+FFFD><U+FFFD>62遺跡","[縄文時代（前期）]",35.73929404,139.3129948,0,0,1,0,0,0
1322806300,13228,"草花遺跡","[縄文時代（前期～中期）][古墳時代]",35.73731546,139.3109349,0,0,1,1,0,0
1322806400,13228,"中高瀬遺跡","[縄文時代（後期～晩期）][古墳時代][平安時代]",35.73508602,139.3090809,0,0,0,0,1,0
1322806500,13228,"あきる野市<U+FFFD><U+FFFD>65遺跡","[縄文時代][古墳時代]",35.73355324,139.3165997,0,0,0,0,0,0
1322806800,13228,"石神遺跡","[縄文時代（前期～後期）][古墳時代][奈良時代][平安時代][中世][近世]",35.73449207,139.2994743,0,0,1,0,1,0
1322807000,13228,"松海道遺跡","[縄文時代（中期）][古墳時代][奈良時代][平安時代]",35.73231829,139.3078858,0,0,0,1,0,0
1322807400,13228,"開戸遺跡","[縄文時代（中期～後期）][古墳時代][奈良時代][平安時代]",35.72354744,139.2762349,0,0,0,1,1,0
1322807500,13228,"代継遺跡","[縄文時代（前期～中期）][弥生時代][古墳時代]",35.72528945,139.2811787,0,0,1,1,0,0
1322807600,13228,"富士見台遺跡","[縄文時代（前期）][古墳時代]",35.72481759,139.2854625,0,0,1,0,0,0
1322807700,13228,"南蛙山遺跡","[縄文時代（中期～後期）][古墳時代]",35.72459461,139.2899943,0,0,0,1,1,0
1322807800,13228,"武者手ヶ原・塚場遺跡","[縄文時代（中期）][古墳時代]",35.72788693,139.2912003,0,0,0,1,0,0
1322808000,13228,"清水遺跡","[縄文時代（中期～後期）]",35.7193301,139.2889343,0,0,0,1,1,0
1322808100,13228,"あきる野市<U+FFFD><U+FFFD>81遺跡","[縄文時代（中期～後期）]",35.72183871,139.2935692,0,0,0,1,1,0
1322808200,13228,"余田遺跡","[縄文時代（中期）][弥生時代][古墳時代]",35.725471,139.296783,0,0,0,1,0,0
1322808600,13228,"雨間中郷(御屋敷山）遺跡","[縄文時代]［中世］",35.72080741,139.2980324,0,0,0,0,0,0
1322808700,13228,"飯坂上遺跡","[旧石器時代][縄文時代（中期）]",35.72688357,139.3071991,0,0,0,1,0,0
1322808800,13228,"寺中・宅地附・宮ヶ谷戸遺跡","[縄文時代（前期～晩期）][古墳時代]",35.72412427,139.309671,0,0,1,0,0,0
1322808900,13228,"前田耕地遺跡","[旧石器時代][縄文時代（草創期～後期）][弥生時代][古墳時代][平安時代][中世][近世]",35.72418002,139.3154045,1,0,0,0,1,0
1322809000,13228,"下原遺跡","[縄文時代（中期～後期）]",35.72139275,139.3084007,0,0,0,1,1,0
1322809100,13228,"二宮・二宮森腰遺跡","[旧石器時代][縄文時代（草創期～後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]",35.72886241,139.3128296,1,0,0,0,1,0
1322809300,13228,"あきる野市<U+FFFD><U+FFFD>93遺跡","[縄文時代（中期）]",35.72119763,139.3186661,0,0,0,1,0,0
1322809500,13228,"二宮城跡・あきる野市<U+FFFD><U+FFFD>96遺跡","[縄文時代（中期）][平安時代][中世]",35.72144849,139.3215157,0,0,0,1,0,0
1322809900,13228,"あきる野市<U+FFFD><U+FFFD>99遺跡","[縄文時代（前期）]",35.714668,139.303528,0,0,1,0,0,0
1322810000,13228,"あきる野市<U+FFFD><U+FFFD>100遺跡","[縄文時代（前期）]",35.714668,139.303528,0,0,1,0,0,0
1322810100,13228,"天神前遺跡","[縄文時代（前期～中期）][古墳時代]",35.73818544,139.2850645,0,0,1,1,0,0
1322810300,13228,"渕上遺跡","[縄文時代（中期）][近世]",35.72227924,139.2735741,0,0,0,1,0,0
1322810800,13228,"新道通遺跡","[縄文時代（早期～後期）][古墳時代][中世][近世]",35.73898662,139.2935531,0,1,0,0,1,1
1322810900,13228,"砂沼遺跡","[縄文時代（後期）][平安時代][中世][近世]",35.73319769,139.2509492,0,0,0,0,1,0
1322811100,13228,"阿岐野遺跡","[縄文時代（早期～前期）][奈良時代][平安時代][近世]",35.73264031,139.2694199,0,1,1,0,0,1
1322811200,13228,"西龍ヶ崎遺跡","[縄文時代]",35.72244495,139.2841879,0,0,0,0,0,0
1322811400,13228,"小宮久保遺跡","[縄文時代]",35.7421399,139.2927989,0,0,0,0,0,0
1322811500,13228,"大六天遺跡","[縄文時代（後期）]",35.7199712,139.3060661,0,0,0,0,1,0
1322811600,13228,"樽遺跡","[縄文時代]",35.73559439,139.2164796,0,0,0,0,0,0
1322811700,13228,"あきる野市No.117遺跡","[縄文時代]",35.7319157,139.2655061,0,0,0,0,0,0
1322811800,13228,"あきる野市No.118遺跡","[縄文時代]",35.73085665,139.2638924,0,0,0,0,0,0
1322811900,13228,"あきる野市No.119遺跡","[縄文時代]",35.73180422,139.2668107,0,0,0,0,0,0
1322812000,13228,"あきる野市No.120遺跡","[縄文時代]",35.73102387,139.2670167,0,0,0,0,0,0
1322812100,13228,"あきる野市No.121遺跡","[縄文時代]",35.73074517,139.2678063,0,0,0,0,0,0
1322812200,13228,"あきる野市No.122遺跡","[縄文時代]",35.73082878,139.268493,0,0,0,0,0,0
1322812300,13228,"あきる野市No.123遺跡","[縄文時代]",35.72996481,139.2688706,0,0,0,0,0,0
1322900100,13229,"北宮ノ脇遺跡","[旧石器時代][縄文時代(早期・中期)][近世]",35.75549,139.5624,0,1,0,1,0,1
1322900200,13229,"上前遺跡","[縄文時代]",35.75471,139.5605,0,0,0,0,0,0
1322900300,13229,"中荒屋敷遺跡","[旧石器時代][縄文時代(前期)][弥生時代]",35.75364,139.5646,0,0,1,0,0,0
1322900700,13229,"下野谷遺跡","[旧石器時代][縄文時代(早期～後期)][弥生時代（後期）][古墳時代][平安時代][近世]",35.7257,139.5611,0,1,1,1,1,1
1322900800,13229,"坂下遺跡","[旧石器時代][縄文時代(早期～中期)][平安時代][近世]",35.72376,139.5576,0,1,1,1,0,1
1322901000,13229,"東伏見稲荷神社遺跡","[旧石器時代][縄文時代(中期)]",35.72677,139.5582,0,0,0,1,0,0
1322901100,13229,"下柳沢遺跡","[旧石器時代][縄文時代(草創期～後期)][中世][近世]",35.72665,139.5642,1,1,1,1,1,1
1322901200,13229,"上向台北遺跡","[縄文時代(早期)]",35.72595,139.5421,0,1,0,0,0,1
1322901300,13229,"下宿遺跡","[縄文時代][平安時代]",35.72626,139.5387,0,0,0,0,0,0
1322901400,13229,"下宿南遺跡","[縄文時代]",35.72309,139.5369,0,0,0,0,0,0
1322901500,13229,"上向台西遺跡","[縄文時代]",35.72157,139.5377,0,0,0,0,0,0
1322901600,13229,"田無南町遺跡","[旧石器時代][縄文時代(草創期～早期)][近世]",35.72371,139.5344,1,1,0,0,0,1
1330300100,13303,"松原遺跡","[旧石器時代][縄文時代（前期）]",35.77458789,139.3442205,0,0,1,0,0,0
1330300200,13303,"狭山遺跡","[旧石器時代][縄文時代（前期～中期）][弥生時代][古墳時代][平安時代]",35.77550709,139.3498167,0,0,1,1,0,0
1330300300,13303,"浅間谷遺跡","[旧石器時代][縄文時代（早期・中期～後期）]［弥生時代］",35.776287,139.3540739,0,1,0,1,1,1
1330300400,13303,"瑞穂町№4遺跡","[縄文時代]",35.77550709,139.3563055,0,0,0,0,0,0
1330300500,13303,"瑞穂町№5遺跡","[縄文時代（早期～前期）]",35.77251852,139.3568811,0,1,1,0,0,1
1330300600,13303,"瑞穂町№6遺跡","[縄文時代（中期）]",35.77584134,139.3631033,0,0,0,1,0,0
1330300700,13303,"瑞穂町№7遺跡","[縄文時代（早期～前期）]",35.77199737,139.3581251,0,1,1,0,0,1
1330300800,13303,"瑞穂町№8遺跡","[縄文時代（早期～前期）]",35.77082322,139.3597902,0,1,1,0,0,1
1330300900,13303,"六道山遺跡","[旧石器時代][縄文時代（早期～中期）]",35.77542352,139.3661932,0,1,1,1,0,1
1330301000,13303,"六道山西北遺跡","[縄文時代（前期）]",35.77762398,139.3634466,0,0,1,0,0,0
1330301200,13303,"峰田遺跡","[縄文時代（中期）]",35.77046311,139.3620514,0,0,0,1,0,0
1330301400,13303,"瑞穂町№14遺跡","[縄文時代（中期）]",35.76994806,139.3625933,0,0,0,1,0,0
1330301500,13303,"瑞穂町№15遺跡","[縄文時代（中期）][古墳時代][奈良時代]",35.76779775,139.363253,0,0,0,1,0,0
1330301900,13303,"瑞穂町№19遺跡","[縄文時代（中期）]",35.77596477,139.3614946,0,0,0,1,0,0
1330302100,13303,"石畑狭山嶺遺跡","[縄文時代（前期～中期）][奈良時代][平安時代][近世]",35.77744102,139.3649965,0,0,1,1,0,0
1330302200,13303,"滝田東遺跡","[縄文時代（中期）][奈良時代]",35.77104957,139.3629307,0,0,0,1,0,0
1330500100,13305,"日の出町№1遺跡","[縄文時代（中期）]",35.74847833,139.2289512,0,0,0,1,0,0
1330500200,13305,"日の出町№2遺跡","[縄文時代][古墳時代]",35.74493955,139.2313202,0,0,0,0,0,0
1330500500,13305,"日の出町№5遺跡","[縄文時代（中期）]［古墳時代］",35.74435439,139.2670944,0,0,0,1,0,0
1330500600,13305,"日の出町№6遺跡","[縄文時代（中期～後期）]",35.74496742,139.2742012,0,0,0,1,1,0
1330500700,13305,"日の出町№7遺跡","[縄文時代（中期）]",35.74446585,139.2778747,0,0,0,1,0,0
1330500800,13305,"日の出町№8遺跡","[縄文時代]",35.74067261,139.2770035,0,0,0,0,0,0
1330500900,13305,"岳の上遺跡","[縄文時代（早期～後期）][弥生時代]",35.73861047,139.2547562,0,1,0,0,1,1
1330501000,13305,"東原遺跡","[縄文時代（早期～後期）][古墳時代][奈良時代][平安時代][中世][近世]",35.73529421,139.2589104,0,1,0,0,1,1
1330501500,13305,"三吉野遺跡群宿通地区","[縄文時代（中期）]",35.73958931,139.2692917,0,0,0,1,0,0
1330501600,13305,"日の出町№16遺跡","[縄文時代（中期）]",35.75042527,139.2655022,0,0,0,1,0,0
1330501700,13305,"三吉野遺跡群清坊地区遺跡","[旧石器時代][縄文時代（前期）][古墳時代][奈良時代][平安時代][中世][近世]",35.73964155,139.2759392,0,0,1,0,0,0
1330501800,13305,"三吉野遺跡群欠上・下モ原地区","[縄文時代（中期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世]",35.73827606,139.2825654,0,0,0,1,1,0
1330502000,13305,"萱窪遺跡","[縄文時代（中期）]",35.74415933,139.2426155,0,0,0,1,0,0
1330502400,13305,"三吉野遺跡群井戸端地区遺跡","[縄文時代（草創期～後期）][奈良時代][平安時代][近世]",35.7337057,139.2705147,1,0,0,0,1,0
1330700100,13307,"中之平遺跡","[縄文時代（早期）]",35.75846009,139.0716743,0,1,0,0,0,1
1330700200,13307,"大岳山遺跡","[縄文時代（中期）]",35.76495126,139.1327514,0,0,0,1,0,0
1330700300,13307,"倉掛遺跡","[縄文時代（早期～前期）]",35.7416383,139.0730444,0,1,1,0,0,1
1330700400,13307,"尾根通り(堂平）遺跡","[縄文時代（早期～中期）]",35.74182518,139.0948646,0,1,0,1,0,1
1330700500,13307,"王子ヶ城遺跡","[旧石器時代][縄文時代（早期・中期～晩期）]",35.73067187,139.1125791,0,1,0,1,0,1
1330700600,13307,"数馬・大平遺跡","[縄文時代（早期～前期）]",35.72828461,139.0417998,0,1,1,0,0,1
1330700700,13307,"笛吹遺跡","[縄文時代（中期）]",35.7117834,139.0761664,0,0,0,1,0,0
1330700800,13307,"上平遺跡","[縄文時代（中期）]",35.71373473,139.0845435,0,0,0,1,0,0
1330700900,13307,"高尾原遺跡","[縄文時代（早期）]",35.71345597,139.088835,0,1,0,0,0,1
1330701000,13307,"出野遺跡","[縄文時代（中期）]",35.7036551,139.1256409,0,0,0,1,0,0
1330701100,13307,"上川苔・峰遺跡","[縄文時代（中期）]",35.70419714,139.1080825,0,0,0,1,0,0
1330701200,13307,"上川苔・熊野神社A地点遺跡","[縄文時代（中期）]",35.70210617,139.1097992,0,0,0,1,0,0
1330701300,13307,"与孫遺跡","[縄文時代（前期～後期）]",35.73855867,139.1229818,0,0,1,0,1,0
1330701400,13307,"檜原村<U+FFFD><U+FFFD>14遺跡","[縄文時代（中期）]",35.74089328,139.1337262,0,0,0,1,0,0
1330701500,13307,"檜原村<U+FFFD><U+FFFD>15遺跡","[縄文時代（中期）]",35.74078181,139.1358204,0,0,0,1,0,0
1330701600,13307,"寒平遺跡","[縄文時代（早期・中期～後期）]",35.74029316,139.1388968,0,1,0,1,1,1
1330701700,13307,"雑司原遺跡","[縄文時代（中期～晩期）]",35.72981401,139.1449211,0,0,0,1,0,0
1330701800,13307,"堂坂遺跡","[縄文時代（中期～後期）]",35.72610719,139.146775,0,0,0,1,1,0
1330702000,13307,"陰ツ田遺跡","[縄文時代（早期）]",35.73073373,139.1426895,0,1,0,0,0,1
1330702100,13307,"南檜原小学校遺跡","[縄文時代（中期）]",35.70297044,139.1114814,0,0,0,1,0,0
1330702200,13307,"寺屋敷遺跡","[縄文時代（中期）]",35.70285892,139.1402519,0,0,0,1,0,0
1330702300,13307,"大野遺跡","[縄文時代（前期～中期）]",35.70161329,139.1575337,0,0,1,1,0,0
1330702400,13307,"檜原村<U+FFFD><U+FFFD>24遺跡","[縄文時代]",35.76993768,139.0814246,0,0,0,0,0,0
1330702700,13307,"檜原村<U+FFFD><U+FFFD>27遺跡","[縄文時代（中期）]",35.73932615,139.1409169,0,0,0,1,0,0
1330702800,13307,"長者屋敷遺跡","[縄文時代（中期）]",35.68831996,139.1578961,0,0,0,1,0,0
1330702900,13307,"東川遺跡","[縄文時代（前期～後期）]",35.70396177,139.1267739,0,0,1,0,1,0
1330703000,13307,"小西遺跡","[縄文時代（中期）]",35.70479815,139.1201134,0,0,0,1,0,0
1330703100,13307,"子守原遺跡","[縄文時代（早期・中期）]",35.7200623,139.0833418,0,1,0,1,0,1
1330703200,13307,"浅間台遺跡","[縄文時代（早期～中期）][中世]",35.72042181,139.1059035,0,1,0,1,0,1
1330703300,13307,"白岩遺跡","[縄文時代（前期～中期）]",35.74127604,139.0688215,0,0,1,1,0,0
1330703400,13307,"神明遺跡","[縄文時代（中期～後期）]",35.73727677,139.1212995,0,0,0,1,1,0
1330703500,13307,"檜原村<U+FFFD><U+FFFD>35遺跡","[縄文時代（中期～後期）]",35.73835081,139.1440068,0,0,0,1,1,0
