JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品
13201030800,13201,308,たまにゅーたうん№105いせき,多摩ニュータウン№105遺跡,八王子市 越野　 堀之内,[旧石器時代][縄文時代（早期?後期）][古墳時代][平安時代][中世][近世],集落・塚,[旧石器時代]]礫群　[縄文時代]住居　集石　焼土　陥し穴　土坑　[古墳時代]土坑　[平安時代]住居　火葬墓　[中世][近世]建物　竪穴状遺構　地下室　地下式土坑　焼土　井戸　炭窯　[近世]建物　土坑　池　井戸　暗渠　段切状遺構　溝　道　墓壙,ナイフ形石器　尖頭器　敲器　剥片　縄文土器　打斧　磨斧　礫器　磨製尖頭器　石鏃　掻器　石皿　磨石　スタンプ形石器　土製円板　ミニチュア土器　土師器　陶器　釘　陶磁器　土師質土器　舶載陶磁器　板碑　瓦質土器　砥石　石臼　硯　鉄製品　柄鏡　煙管　桶　人骨
13201030900,13201,309,たまにゅーたうん№432いせき,多摩ニュータウン№432遺跡,八王子市 越野,[旧石器時代][縄文時代（早期?中期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]住居　集石　焼土　土坑　[奈良時代][平安時代]住居　火葬墓　[奈良時代][平安時代][中世]土坑　[中世]堀　[近世]馬埋設遺構,石器　縄文土器　石器　土師器　須恵器　陶磁器　鉄製品
13201031000,13201,310,たまにゅーたうん№484いせき,多摩ニュータウン№484遺跡,八王子市 南大沢,[縄文時代（早期?中期）][弥生時代][平安時代][中世],包蔵地,[縄文時代]土坑　[中世][古墳時代]銭埋納ピット　[時代不明]土坑,縄文土器　石器　弥生土器　土師器　銭貨　鉄滓
13201031100,13201,311,たまにゅーたうん№394いせき,多摩ニュータウン№394遺跡,八王子市 南大沢,[旧石器時代][縄文時代（早期?中期）][奈良時代][平安時代][中世][近世],包蔵地,[時代不明]集石状遺構　炭窯　段状遺構　溝状遺構,尖頭器　縄文土器　打斧　土師器　陶磁器
13201031200,13201,312,たまにゅーたうん№403いせき,多摩ニュータウン№403遺跡,八王子市 南大沢,[奈良時代][平安時代][中世][近世],包蔵地,,瓦　陶磁器
13201031300,13201,313,たまにゅーたうん№282いせき,多摩ニュータウン№282遺跡,八王子市 南大沢,[中世][近世],塚,,
13201031400,13201,314,たまにゅーたうん№162いせき,多摩ニュータウン№162遺跡,八王子市 南大沢,[中世][近世],塚,,
13201031500,13201,315,たまにゅーたうん№163いえき,多摩ニュータウン№163遺跡,八王子市 南大沢,[中世][近世],塚,,
13201031600,13201,316,たまにゅーたうん№164いせき,多摩ニュータウン№164遺跡,八王子市 南大沢,[中世][近世],塚,,
13201031700,13201,317,たまにゅーたうん№297いせき,多摩ニュータウン№297遺跡,八王子市 南大沢,[縄文時代（中期）][奈良時代][平安時代][中世][近世],包蔵地,,縄文土器　土師器　瓦器　陶磁器
13201031800,13201,318,たまにゅーたうん№296いせき,多摩ニュータウン№296遺跡,八王子市 南大沢,[縄文時代（早期?中期）][奈良時代][平安時代][中世][近世],包蔵地,[縄文時代]集石　[中世]集石　墓,縄文土器　石器　土師器　須恵器　陶磁器
13201031900,13201,319,たまにゅーたうん№161いせき,多摩ニュータウン№161遺跡,八王子市 南大沢,[縄文時代（早期?前期）][奈良時代][平安時代],包蔵地,,縄文土器　礫器　剥片　土師器　須恵器
13201032000,13201,320,たまにゅーたうん№165いせき,多摩ニュータウン№165遺跡,八王子市 南大沢,[縄文時代（中期）][奈良時代][平安時代][近世],包蔵地,,縄文土器　土師器　須恵器　陶磁器
13201032100,13201,321,たまにゅーたうん№358いせき,多摩ニュータウン№358遺跡,八王子市 南大沢,[縄文時代（前期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]住居　竪穴状遺構　土坑　[奈良時代][平安時代]土坑　[中世]地下式土坑　段切り　[近世]炭窯　墓壙,縄文土器　石器　板碑
13201032200,13201,322,たまにゅーたうん№357いせき,多摩ニュータウン№357遺跡,八王子市 南大沢,[縄文時代（前期）][奈良時代][平安時代][近世],包蔵地,,縄文土器　土師器　陶磁器
13201032300,13201,323,たまにゅーたうん№170いせき,多摩ニュータウン№170遺跡,八王子市 南大沢,[縄文時代（早期・中期）],包蔵地,,縄文土器
13201032400,13201,324,たまにゅーたうん№179いせき,多摩ニュータウン№179遺跡,八王子市 南大沢,[縄文時代（中期）][中世][近世],塚,[近世]集石,縄文土器　銭貨
13201032500,13201,325,たまにゅーたうん№354いせき,多摩ニュータウン№354遺跡,八王子市 南大沢,[縄文時代（早期?中期）][古墳時代][奈良時代][平安時代][中世][近世],包蔵地,[縄文時代]土坑　[古墳時代]土坑　[奈良時代]?[中世]焼土　土坑　[近世]土坑　溝状遺構　道路,縄文土器　打斧　礫器　石鏃　削器　石匙　石皿　磨石　石核　土師器　陶器　瓦質土器　煙管　銭貨
13201032600,13201,326,たまにゅーたうん№353いせき,多摩ニュータウン№353遺跡,八王子市 南大沢,[縄文時代],包蔵地,,石斧
13201032700,13201,327,たまにゅーたうん№406いせき,多摩ニュータウン№406遺跡,八王子市 南大沢,[旧石器時代][縄文時代（早期?中期）][弥生時代][奈良時代][平安時代][近世],集落,[縄文時代]住居　集石　炉　炉穴　焼土　土坑　[奈良時代][平安時代]土坑　[近世]土坑　室　炭窯,剥片　縄文土器　石器　土製品　弥生土器
13201032800,13201,328,たまにゅーたうん№356いせき,多摩ニュータウン№356遺跡,八王子市 南大沢,[縄文時代（前期）][奈良時代][平安時代][近世],包蔵地,[近世]炭窯,縄文土器　土師器　陶磁器
13201032900,13201,329,たまにゅーたうん?ｂ｢せき,多摩ニュータウン№352遺跡,八王子市 南大沢,[旧石器時代][縄文時代（早期?中期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]土坑　[奈良時代][平安時代]住居　炉　焼土　土坑　[中世]地下式土坑　[近世]掘立柱建物　土坑　井戸　炭窯　墓,尖頭器　縄文土器　石器　土師器　須恵器　陶磁器　鉄器　鉄鎌　石臼　銭貨　炭化物
13201033000,13201,330,たまにゅーたうん№355いせき,多摩ニュータウン№355遺跡,八王子市 南大沢,[旧石器時代][縄文時代（早期?前期）][奈良時代][平安時代],集落,[縄文時代]集石　土坑　[奈良時代]住居,石核　剥片　縄文土器　石器　土師器　鉄製品
13201033200,13201,332,たまにゅーたうん№186いせき,多摩ニュータウン№186遺跡,八王子市 南大沢,[縄文時代（早期?前期）][奈良時代][平安時代],包蔵地,[縄文時代]土坑　[平安時代]円形土坑,縄文土器　石器
13201033300,13201,333,たまにゅーたうん№148いせき,多摩ニュータウン№148遺跡,八王子市 南大沢,[縄文時代（中期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器
13201033400,13201,334,たまにゅーたうん№359いせき,多摩ニュータウン№359遺跡,八王子市 南大沢,[縄文時代（前期・後期）][平安時代][中世],包蔵地,[縄文時代]土坑　[奈良時代][平安時代]土坑　町田市??124遺跡と一体,縄文土器　土師器　須恵器　陶磁器
13201033500,13201,335,たまにゅーたうん№146いせき,多摩ニュータウン№146遺跡,八王子市 南大沢,[縄文時代（早期?前期）][奈良時代][平安時代],包蔵地,[縄文時代]竪穴状遺構　集石　土坑　[平安時代]粘土採掘坑　土坑,縄文土器　石器　土師器　鉄斧　木製品
13201033600,13201,336,たまにゅーたうん№145いせき,多摩ニュータウン№145遺跡,八王子市 南大沢,[縄文時代（早期）][平安時代][近世],集落,[縄文時代]住居　集石　炉穴　焼土　陥し穴　土坑　落込み　[奈良時代][平安時代]住居　[近世]土坑　炭窯　段切状遺構　溝,縄文土器　石器　土師器　須恵器
13201033700,13201,337,たまにゅーたうん№147いせき,多摩ニュータウン№147遺跡,八王子市 南大沢,[縄文時代（前期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器　陶器
13201033800,13201,338,たまにゅーたうん№144いせき,多摩ニュータウン№144遺跡,八王子市 南大沢,[旧石器時代][縄文時代（早期?中期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]土坑　[平安時代]住居　円形土坑　[近世]炭窯,ナイフ形石器　尖頭器　縄文土器　石器　土師器　須恵器　鉄製品　土製品
13201034000,13201,340,たまにゅーたうん№206いせき,多摩ニュータウン№206遺跡,八王子市 南大沢,[旧石器時代][縄文時代（早期?中期）][古墳時代][奈良時代][平安時代],集落,[縄文時代]集石　土坑　[古墳時代]住居　土坑　[平安時代]住居　土坑　配石,石器　縄文土器　石器　土師器　須恵器　陶磁器
13201034100,13201,341,たまにゅーたうん№143いせき,多摩ニュータウン№143遺跡,八王子市 南大沢,[奈良時代][平安時代],包蔵地,,土師器
13201034200,13201,342,たまにゅーたうん№140いせき,多摩ニュータウン№140遺跡,八王子市 南大沢,[古墳時代][平安時代][近世],包蔵地,,土師器
13201034300,13201,343,たまにゅーたうん№395いせき,多摩ニュータウン№395遺跡,八王子市 南大沢,[縄文時代（早期?中期）][平安時代],包蔵地,[縄文時代]土坑　土坑状遺構,縄文土器　石器　礫　土師器　陶磁器　銭貨（北宋銭他）
13201034400,13201,344,たまにゅーたうん№139いせき,多摩ニュータウン№139遺跡,八王子市 南大沢,[旧石器時代][縄文時代（早期・中期）],集落,[縄文時代]住居　土坑　配石　[時代不明]落込み,剥片　縄文土器　打斧　磨斧　石鏃　石匙　石錘　石皿　磨石　凹石　敲石　土製円板　耳飾　土玉　土偶
13201034500,13201,345,たまにゅーたうん№137いせき,多摩ニュータウン№137遺跡,八王子市 南大沢,[縄文時代（中期）][近世],包蔵地,,縄文土器　板碑　五輪塔
13201034600,13201,346,たまにゅーたうん№138いせき,多摩ニュータウン№138遺跡,八王子市 南大沢,[縄文時代（前期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器
13201034700,13201,347,たまにゅーたうん№300いせき,多摩ニュータウン№300遺跡,八王子市 南大沢,[旧石器時代][縄文時代（早期・中期）],集落,[縄文時代]住居　土坑　配石　[時代不明]落込み,剥片　縄文土器　打斧　磨斧　石鏃　石匙　石錘　石皿　磨石　凹石　敲石　土製円板　耳飾　土玉　土偶
13201034800,13201,348,たまにゅーたうん№142いせき,多摩ニュータウン№142遺跡,八王子市 南大沢,[縄文時代（前期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器
13201034900,13201,349,たまにゅーたうん№295いせき,多摩ニュータウン№295遺跡,八王子市 南大沢,[奈良時代][平安時代],包蔵地,,
13201035000,13201,350,たまにゅーたうん№141いせき,多摩ニュータウン№141遺跡,八王子市 南大沢,[縄文時代（前期）],包蔵地,[時代不明]土坑,縄文土器　石器
13201035100,13201,351,たまにゅーたうん№134いせき,多摩ニュータウン№134遺跡,八王子市 南大沢,[縄文時代（前期）][奈良時代][平安時代],包蔵地,[時代不明]焼土,縄文土器　土師器　須恵器　瓦
13201035200,13201,352,たまにゅーたうん№136いせき,多摩ニュータウン№136遺跡,八王子市 南大沢,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器
13201035300,13201,353,たまにゅーたうん№135いせき,多摩ニュータウン№135遺跡,八王子市 南大沢,[奈良時代][平安時代],包蔵地,,土師器
13201035400,13201,354,たまにゅーたうん№285いせき,多摩ニュータウン№285遺跡,八王子市 南大沢,[奈良時代][平安時代],包蔵地,,土師器
13201035500,13201,355,たまにゅーたうん№205いせき,多摩ニュータウン№205遺跡,八王子市 南大沢,[縄文時代（早期?前期）][古墳時代][奈良時代][平安時代],集落,[平安時代]住居　土坑,縄文土器　石器　土師器　須恵器
